,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
1/14/2020,1440,1442.63,1427.77,1430.59,71.5295,1305636,0,1
1/15/2020,1433.02,1440.78,1431.66,1439.2,71.96,1077519,0,1
1/16/2020,1445.45,1450.7,1440,1450.16,72.508,1304040,0,1
1/17/2020,1462.54,1480.55,1456.55,1479.52,73.976,2621175,0,1
1/21/2020,1479,1489.88,1470.21,1482.25,74.1125,2387178,0,1
1/22/2020,1489.73,1500.58,1482.66,1483.87,74.1935,1422946,0,1
1/23/2020,1487.55,1493.5,1480.32,1484.69,74.2345,1332562,0,1
1/24/2020,1492.82,1494.2,1463.18,1466.17,73.3085,1489280,0,1
1/27/2020,1431.54,1436.58,1419.5,1431.73,71.5865,1706566,0,1
1/28/2020,1441.74,1454.8,1430.36,1450.5,72.525,1486586,0,1
1/29/2020,1458.46,1464.14,1445.39,1456.7,72.835,1081964,0,1
1/30/2020,1438.1,1455.25,1435,1454.25,72.7125,1355472,0,1
1/31/2020,1467.86,1469.67,1427.06,1432.78,71.639,2191075,0,1
2/3/2020,1461.65,1486.3,1456.61,1482.6,74.13,3608760,0,1
2/4/2020,1454.49,1467.34,1422.03,1445.41,72.2705,4793967,0,1
2/5/2020,1463.61,1464.58,1429.68,1446.05,72.3025,1818793,0,1
2/6/2020,1451.98,1481.56,1450.48,1475.97,73.7985,1891079,0,1
2/7/2020,1467.39,1485.25,1465.41,1479.11,73.9555,1418049,0,1
2/10/2020,1477.23,1508.88,1475.2,1508.66,75.433,1915072,0,1
2/11/2020,1513.27,1529.88,1505.45,1510.06,75.503,1742647,0,1
2/12/2020,1515.86,1520.3,1508.67,1518.63,75.9315,1552136,0,1
2/13/2020,1510,1525.95,1504,1513.39,75.6695,1145658,0,1
2/14/2020,1514.53,1520.05,1505.55,1518.73,75.9365,1159857,0,1
2/18/2020,1514.34,1530.56,1511.01,1519.44,75.972,1284011,0,1
2/19/2020,1527.2,1530.74,1520.98,1524.87,76.2435,1137338,0,1
2/20/2020,1519.01,1527.07,1504.26,1516.99,75.8495,1298386,0,1
2/21/2020,1504.58,1510.95,1478.49,1483.46,74.173,2126843,0,1
2/24/2020,1423.05,1436.38,1406.79,1419.86,70.993,2478039,0,1
2/25/2020,1431,1436.85,1380.42,1386.32,69.316,2578966,0,1
2/26/2020,1394.98,1413.67,1376.55,1390.47,69.5235,2490178,0,1
2/27/2020,1359.14,1369.4,1314.24,1314.95,65.7475,3114476,0,1
2/28/2020,1274.31,1342.45,1268.21,1339.25,66.9625,4010900,0,1
3/2/2020,1351.39,1387.47,1325.2,1386.32,69.316,2771463,0,1
3/3/2020,1397.68,1408.19,1329.24,1337.72,66.886,2830112,0,1
3/4/2020,1358.96,1382.78,1337,1381.6,69.08,2379856,0,1
3/5/2020,1345.55,1353.63,1301.64,1314.76,65.738,2718982,0,1
3/6/2020,1269.95,1302.75,1257.21,1295.74,64.787,3232315,0,1
3/9/2020,1204.96,1252.73,1198.04,1215.79,60.7895,3462578,0,1
3/10/2020,1254.39,1275.85,1214.51,1275.17,63.7585,2743566,0,1
3/11/2020,1248.27,1256.93,1191.14,1210.9,60.545,2741694,0,1
3/12/2020,1122.62,1188.75,1108.47,1111.55,55.5775,4716293,0,1
3/13/2020,1174.99,1214.4,1112.29,1214.27,60.7135,3969973,0,1
3/16/2020,1089.61,1145.47,1067.08,1073,53.65,4825981,0,1
3/17/2020,1090.64,1126,1049.1,1118.06,55.903,4159686,0,1
3/18/2020,1059.94,1104.99,1037,1091.19,54.5595,4636840,0,1
3/19/2020,1088.22,1152.61,1055.55,1111.67,55.5835,3703248,0,1
3/20/2020,1130.9,1138.48,1062.1,1068.21,53.4105,4143897,0,1
3/23/2020,1056.37,1066.91,1008.87,1054.13,52.7065,4183629,0,1
3/24/2020,1103.98,1133.33,1086.43,1130.01,56.5005,3623435,0,1
3/25/2020,1124.58,1146.17,1083.01,1101.62,55.081,4516162,0,1
3/26/2020,1114.72,1171.48,1092.03,1162.92,58.146,3834422,0,1
3/27/2020,1127.47,1151.05,1104,1110.26,55.513,3139661,0,1
3/30/2020,1132.64,1151,1098.49,1146.31,57.3155,2936827,0,1
3/31/2020,1148.73,1173.4,1136.72,1161.95,58.0975,3263971,0,1
4/1/2020,1124,1129.42,1093.49,1102.1,55.105,2598519,0,1
4/2/2020,1100,1122.77,1093.13,1117.03,55.8515,2820534,0,1
4/3/2020,1114.71,1118.79,1075.08,1092.7,54.635,2568694,0,1
4/6/2020,1133,1190.75,1125,1183.19,59.1595,3165991,0,1
4/7/2020,1217.01,1220.78,1177.25,1182.56,59.128,3080955,0,1
4/8/2020,1203.1,1214.9,1183.95,1207,60.35,2016713,0,1
4/9/2020,1218.18,1221.99,1192.42,1206.57,60.3285,2701423,0,1
4/13/2020,1201.5,1214.52,1182.33,1210.41,60.5205,1935128,0,1
4/14/2020,1239.97,1275.75,1228.54,1265.23,63.2615,3167862,0,1
4/15/2020,1246.51,1275.11,1234,1257.3,62.865,2111842,0,1
4/16/2020,1267.14,1273.36,1238.2,1257.43,62.8715,2894757,0,1
4/17/2020,1281.7,1290,1266,1279,63.95,2552824,0,1
4/20/2020,1269.89,1276.82,1256.44,1261.15,63.0575,1764608,0,1
4/21/2020,1242.71,1250,1205,1212.16,60.608,2482404,0,1
4/22/2020,1241.11,1279.88,1237.2,1258.41,62.9205,2315792,0,1
4/23/2020,1265.74,1288.15,1260.53,1271.17,63.5585,1710122,0,1
4/24/2020,1255,1277.71,1244,1276.6,63.83,1872004,0,1
4/27/2020,1292,1294.1,1265.06,1270.86,63.543,2209333,0,1
4/28/2020,1283.2,1284.76,1230.38,1232.59,61.6295,4035007,0,1
4/29/2020,1345,1360.15,1326.73,1342.18,67.109,5417888,0,1
4/30/2020,1331.36,1350,1321.5,1346.7,67.335,2792124,0,1
5/1/2020,1324.09,1351.43,1309.66,1317.32,65.866,2443554,0,1
5/4/2020,1308.13,1324.47,1296.01,1322.9,66.145,1540347,0,1
5/5/2020,1337.5,1371.01,1335.03,1349.02,67.451,1983318,0,1
5/6/2020,1358,1368.69,1345.13,1345.43,67.2715,1586629,0,1
5/7/2020,1361.31,1376,1352.54,1369.28,68.464,1535819,0,1
5/8/2020,1381.82,1396.64,1372.01,1384.34,69.217,1666487,0,1
5/11/2020,1376.79,1415.53,1375.5,1403.59,70.1795,1635856,0,1
5/12/2020,1408.22,1414.33,1374.51,1375.18,68.759,1695874,0,1
5/13/2020,1376.16,1385.33,1328.01,1348.33,67.4165,2018404,0,1
5/14/2020,1333.52,1357.37,1323.3,1356.86,67.843,1833017,0,1
5/15/2020,1348.26,1374.58,1339,1373.06,68.653,2077199,0,1
5/18/2020,1361.58,1392.76,1354.2,1385.18,69.259,2356449,0,1
5/19/2020,1385.48,1392.49,1373.76,1374.4,68.72,1579250,0,1
5/20/2020,1389.16,1412.03,1387.42,1409.16,70.458,1913133,0,1
5/21/2020,1410.99,1416.46,1394.39,1406.75,70.3375,1537428,0,1
5/22/2020,1403.9,1417,1395.95,1413.24,70.662,1427206,0,1
5/26/2020,1441.96,1445.11,1419.4,1421.37,71.0685,2229488,0,1
5/27/2020,1420,1425.35,1394.6,1420.28,71.014,1584185,0,1
5/28/2020,1400,1444.46,1399.08,1418.24,70.912,1759787,0,1
5/29/2020,1420.43,1436.73,1415.98,1433.52,71.676,1852522,0,1
6/1/2020,1425.7,1441.58,1422.28,1434.87,71.7435,1259254,0,1
6/2/2020,1435,1443,1421.61,1442.31,72.1155,1172069,0,1
6/3/2020,1442.7,1449.01,1431.62,1439.25,71.9625,1386640,0,1
6/4/2020,1436.78,1441.32,1406.01,1414.3,70.715,1349105,0,1
6/5/2020,1415.64,1446.3,1407.62,1440.02,72.001,2132350,0,1
6/8/2020,1426.28,1449,1424.48,1448.04,72.402,1693881,0,1
6/9/2020,1445.24,1467.8,1442.36,1452.08,72.604,1681155,0,1
6/10/2020,1461.51,1472.77,1454.36,1464.7,73.235,1588116,0,1
6/11/2020,1441.03,1451.6,1398.41,1401.9,70.095,2357243,0,1
6/12/2020,1425.86,1434.51,1385.8,1412.92,70.646,1833756,0,1
6/15/2020,1389.49,1425,1387.2,1420.74,71.037,1527652,0,1
6/16/2020,1449,1457.17,1428.99,1446.47,72.3235,1534826,0,1
6/17/2020,1452.94,1462.2,1435.13,1452.54,72.627,1530500,0,1
6/18/2020,1449.85,1452.97,1426.24,1434.12,71.706,1743071,0,1
6/19/2020,1440,1444.5,1419,1424.64,71.232,2639167,0,1
6/22/2020,1425.01,1450.95,1419.19,1450.66,72.533,1472072,0,1
6/23/2020,1452,1475.2,1445,1463.98,73.199,1887583,0,1
6/24/2020,1463.28,1475.79,1430,1432.7,71.635,1579579,0,1
6/25/2020,1431.22,1442.32,1419.54,1441.1,72.055,1197907,0,1
6/26/2020,1432.63,1437.02,1355,1362.54,68.127,4882014,0,1
6/29/2020,1360.34,1398,1351.65,1397.17,69.8585,2253678,0,1
6/30/2020,1396.88,1424,1386.93,1418.05,70.9025,2014320,0,1
7/1/2020,1419.17,1448.48,1414.18,1442,72.1,2109566,0,1
7/2/2020,1451.84,1488.52,1451.07,1469.93,73.4965,2861202,0,1
7/6/2020,1488.15,1510,1476.98,1499.65,74.9825,2235630,0,1
7/7/2020,1496.13,1521.32,1489.7,1489.92,74.496,2118194,0,1
7/8/2020,1500.8,1511.17,1492.3,1503.6,75.18,1588304,0,1
7/9/2020,1509.93,1529.14,1495.59,1518.66,75.933,2092013,0,1
7/10/2020,1513.25,1541.34,1500.72,1539.01,76.9505,1796063,0,1
7/13/2020,1549.94,1576.36,1506.56,1512.23,75.6115,2147729,0,1
7/14/2020,1492.79,1522.8,1485.93,1520.86,76.043,1905405,0,1
7/15/2020,1523.23,1536.33,1497.83,1516.88,75.844,1551326,0,1
7/16/2020,1501.5,1515.91,1488.27,1514.92,75.746,1324228,0,1
7/17/2020,1516.91,1523.43,1498.1,1516.85,75.8425,1713251,0,1
7/20/2020,1515,1569.01,1502.7,1563.84,78.192,1490634,0,1
7/21/2020,1585.03,1587.05,1552.62,1555.92,77.796,1328089,0,1
7/22/2020,1555.71,1566.98,1543.23,1564.85,78.2425,1224100,0,1
7/23/2020,1565.93,1570.35,1508.59,1516.75,75.8375,1695498,0,1
7/24/2020,1499.19,1515.4273,1487.59,1508.21,75.4105,1495381,0,1
7/27/2020,1513.26,1537.56,1512.33,1529.43,76.4715,1356185,0,1
7/28/2020,1525,1526.01,1500.52,1503.65,75.1825,1545534,0,1
7/29/2020,1505,1533.33,1503.01,1523.51,76.1755,1133773,0,1
7/30/2020,1497.97,1540.89,1495.17,1538.37,76.9185,1802121,0,1
7/31/2020,1497.05,1505.02,1454,1487.95,74.3975,4576382,0,1
8/3/2020,1491,1497.73,1471.72,1482.76,74.138,2276085,0,1
8/4/2020,1486.71,1493.11,1464.03,1473.3,73.665,1860609,0,1
8/5/2020,1476.82,1490,1471.215,1479.09,73.9545,1457518,0,1
8/6/2020,1476.15,1506.27,1471.9,1504.95,75.2475,1665261,0,1
8/7/2020,1509.04,1520.09,1486.27,1498.37,74.9185,1386294,0,1
8/10/2020,1490.8,1507.15,1477.4901,1496.82,74.841,1027329,0,1
8/11/2020,1494,1510.44,1478.19,1480.54,74.027,1554853,0,1
8/12/2020,1487.1245,1511.67,1485,1507.24,75.362,1126560,0,1
8/13/2020,1508.21,1536.9744,1508.21,1516.65,75.8325,1119711,0,1
8/14/2020,1513.61,1519.785,1499,1504.63,75.2315,1097059,0,1
8/17/2020,1515.97,1523.78,1505,1516.24,75.812,998010,0,1
8/18/2020,1526.12,1557.37,1521.665,1555.78,77.789,1418850,0,1
8/19/2020,1552.49,1568.86,1540,1544.61,77.2305,1523592,0,1
8/20/2020,1539.97,1580.17,1534.46,1576.25,78.8125,1319131,0,1
8/21/2020,1571.8,1591.88,1562.31,1575.57,78.7785,1742275,0,1
8/24/2020,1592.47,1608.78,1575.04,1585.15,79.2575,1281893,0,1
8/25/2020,1580.1,1608.88,1577.88,1605.85,80.2925,1257463,0,1
8/26/2020,1606.3,1652.79,1600.9754,1644.13,82.2065,2609363,0,1
8/27/2020,1646.61,1647.99,1618.8137,1628.52,81.426,1567503,0,1
8/28/2020,1629.47,1641.35,1625.605,1639.43,81.9715,1121195,0,1
8/31/2020,1643.57,1644.5,1625.33,1629.53,81.4765,1321097,0,1
9/1/2020,1632.16,1659.22,1629.53,1655.08,82.754,1133766,0,1
9/2/2020,1668.01,1726.1022,1660.19,1717.39,85.8695,2476072,0,1
9/3/2020,1699.52,1700,1607.71,1629.51,81.4755,3186287,0,1
9/4/2020,1609,1634.99,1537.9701,1581.21,79.0605,2792533,0,1
9/8/2020,1525,1555.55,1516.5,1523.6,76.18,2701586,0,1
9/9/2020,1548.9,1558.72,1525.17,1547.23,77.3615,1962078,0,1
9/10/2020,1550.18,1573.66,1520,1526.05,76.3025,1651194,0,1
9/11/2020,1528.15,1538.695,1493.02,1515.76,75.788,1535337,0,1
9/14/2020,1531.6471,1557,1505.11,1508.83,75.4415,2133007,0,1
9/15/2020,1527.89,1550.99,1522.1,1535.12,76.756,1152055,0,1
9/16/2020,1542.48,1554.37,1511.59,1512.09,75.6045,1107169,0,1
9/17/2020,1485.81,1498.66,1462.46,1487.04,74.352,2000356,0,1
9/18/2020,1488.3,1495.2,1431.62,1451.09,72.5545,3152788,0,1
9/21/2020,1431.62,1440.06,1402.68,1430.14,71.507,2845405,0,1
9/22/2020,1450.32,1463.97,1429.495,1459.82,72.991,1697542,0,1
9/23/2020,1452.09,1453.08,1402.68,1409.39,70.4695,1886299,0,1
9/24/2020,1402.68,1437.99,1402.15,1422.86,71.143,1727611,0,1
9/25/2020,1425.05,1445.94,1407.68,1439.06,71.953,1516677,0,1
9/28/2020,1471.99,1472.99,1446.28,1458.66,72.933,1539236,0,1
9/29/2020,1463.91,1472,1454,1466.02,73.301,1591112,0,1
9/30/2020,1460.935,1486.1975,1455.755,1465.6,73.28,2046170,0,1
10/1/2020,1483.6608,1495.07,1476.8,1487.9,74.395,1644221,0,1
10/2/2020,1459.63,1479.03,1447.35,1455.6,72.78,1561132,0,1
10/5/2020,1462.65,1484.7,1460.09,1482.83,74.1415,1080058,0,1
10/6/2020,1475.5,1484.52,1445.01,1451.02,72.551,1304752,0,1
10/7/2020,1459.31,1468.97,1433.23,1459.14,72.957,1805448,0,1
10/8/2020,1465.45,1488.0275,1465.45,1483.43,74.1715,1303802,0,1
10/9/2020,1492.86,1511.85,1487,1510.45,75.5225,1648340,0,1
10/12/2020,1538,1588.42,1529.3,1564.59,78.2295,2767164,0,1
10/13/2020,1577.01,1585.16,1558.63,1567.07,78.3535,1953609,0,1
10/14/2020,1574.6,1583.85,1545.895,1563.44,78.172,1659228,0,1
10/15/2020,1544.5,1571.395,1541.1301,1555.47,77.7735,1561485,0,1
10/16/2020,1561.83,1577.71,1557.66,1567.7,78.385,1710325,0,1
10/19/2020,1575.93,1583.925,1522.92,1529.95,76.4975,1486652,0,1
10/20/2020,1523.11,1573.84,1520.5,1551.08,77.554,2085915,0,1
10/21/2020,1569.85,1615.14,1567.135,1585.99,79.2995,3016053,0,1
10/22/2020,1585,1613.42,1577.48,1606.66,80.333,1525773,0,1
10/23/2020,1615.05,1634.12,1611.91,1632.98,81.649,1527402,0,1
10/26/2020,1615,1629.58,1567.78,1584.29,79.2145,1791317,0,1
10/27/2020,1588.9319,1602,1576.99,1598.88,79.944,1295138,0,1
10/28/2020,1550.01,1553.81,1508.48,1510.8,75.54,2258675,0,1
10/29/2020,1517.02,1588.735,1516.55,1556.88,77.844,2770343,0,1
10/30/2020,1667.44,1681.315,1601.57,1616.11,80.8055,4996197,0,1
11/2/2020,1623.54,1658.24,1614.24,1624.32,81.216,2211449,0,1
11/3/2020,1630.76,1659,1612.108,1645.66,82.283,1571641,0,1
11/4/2020,1705.5803,1770.03,1703,1745.85,87.2925,3567149,0,1
11/5/2020,1770.45,1791.818,1741.03,1762.5,88.125,1987907,0,1
11/6/2020,1751.34,1768.495,1736.68,1759.73,87.9865,1431084,0,1
11/9/2020,1795.98,1816.89,1757.545,1761.42,88.071,2672024,0,1
11/10/2020,1729.77,1759.38,1716.12,1737.72,86.886,2151058,0,1
11/11/2020,1748.4,1762.9,1743.06,1747.23,87.3615,1591906,0,1
11/12/2020,1742,1764.98,1737.97,1742.82,87.141,1324363,0,1
11/13/2020,1748,1777.13,1735.98,1772.26,88.613,1487877,0,1
11/16/2020,1764.14,1794.34,1761.33,1774.03,88.7015,1273393,0,1
11/17/2020,1767.86,1777.14,1759.49,1761.66,88.083,1066034,0,1
11/18/2020,1756.64,1765,1738.5658,1740.64,87.032,1005377,0,1
11/19/2020,1733.23,1763.49,1730.02,1758.57,87.9285,1005340,0,1
11/20/2020,1762,1768.3625,1735,1736.38,86.819,1385322,0,1
11/23/2020,1740.22,1745.99,1710.18,1727.56,86.378,1127618,0,1
11/24/2020,1727.5,1766.475,1720.73,1763.9,88.195,1360436,0,1
11/25/2020,1767.81,1770.38,1748.36,1764.13,88.2065,979957,0,1
11/27/2020,1764.54,1797.01,1764.54,1787.02,89.351,739507,0,1
11/30/2020,1775.65,1780.335,1747.84,1754.4,87.72,1620887,0,1
12/1/2020,1766.655,1821.7199,1763.03,1795.36,89.768,1861965,0,1
12/2/2020,1795.36,1832.74,1785.1695,1824.97,91.2485,1471235,0,1
12/3/2020,1820.54,1843.83,1817,1821.84,91.092,1236366,0,1
12/4/2020,1820.22,1829.4994,1813.59,1823.76,91.188,1027242,0,1
12/7/2020,1815.55,1829.29,1803.04,1817.03,90.8515,1114391,0,1
12/8/2020,1808.52,1815.97,1791.28,1811.33,90.5665,996768,0,1
12/9/2020,1810.36,1828.37,1762.0001,1777.86,88.893,1586426,0,1
12/10/2020,1762.6,1774.99,1733.527,1767.65,88.3825,1434416,0,1
12/11/2020,1760,1777.31,1752.74,1774.8,88.74,931431,0,1
12/14/2020,1770.72,1789.8,1749.13,1752.26,87.613,1652471,0,1
12/15/2020,1759.86,1764,1741.67,1761.08,88.054,1068292,0,1
12/16/2020,1769.11,1769.11,1749.06,1757.19,87.8595,1233836,0,1
12/17/2020,1763.93,1766.71,1731.15,1740.51,87.0255,1744005,0,1
12/18/2020,1746.1702,1748.36,1715,1726.22,86.311,4262837,0,1
12/21/2020,1709.13,1737,1694,1734.56,86.728,1698707,0,1
12/22/2020,1729.33,1732.6123,1705.78,1720.22,86.011,1018829,0,1
12/23/2020,1723.93,1744.11,1721.2,1728.23,86.4115,1148684,0,1
12/24/2020,1729,1742.41,1724.35,1734.16,86.708,465638,0,1
12/28/2020,1744.91,1787,1741.82,1773.96,88.698,1379642,0,1
12/29/2020,1787.23,1788.47,1755.11,1757.76,87.888,986287,0,1
12/30/2020,1765,1767.76,1728,1736.25,86.8125,1051308,0,1
12/31/2020,1737.27,1757.5,1736.09,1752.64,87.632,1053479,0,1
1/4/2021,1760,1762.4899,1707.14,1726.13,86.3065,1866195,0,1
1/5/2021,1725.09,1746.83,1716.9,1740.05,87.0025,1017962,0,1
1/6/2021,1700.255,1743.965,1696.1014,1722.88,86.144,2329401,0,1
1/7/2021,1726.76,1777.82,1726.76,1774.34,88.717,2096829,0,1
1/8/2021,1777.16,1799.355,1761.22,1797.83,89.8915,1774226,0,1
1/11/2021,1777.02,1784.38,1752.14,1756.29,87.8145,1740618,0,1
1/12/2021,1745.36,1767.9,1716.375,1737.43,86.8715,1460563,0,1
1/13/2021,1727.32,1756.39,1727.32,1747.25,87.3625,1171590,0,1
1/14/2021,1748.87,1767.5499,1726.07,1730.92,86.546,1460617,0,1
1/15/2021,1729.02,1747.62,1711.71,1727.62,86.381,1572214,0,1
1/19/2021,1743,1803.84,1732.83,1784.47,89.2235,2082951,0,1
1/20/2021,1826.37,1899.7234,1819.51,1880.07,94.0035,3207570,0,1
1/21/2021,1893.65,1932.08,1879.41,1884.15,94.2075,2932973,0,1
1/22/2021,1891.46,1904.39,1876.495,1892.56,94.628,1637195,0,1
1/25/2021,1912.74,1921.82,1859.16,1894.28,94.714,2529346,0,1
1/26/2021,1885.99,1915.75,1876.13,1907.95,95.3975,1573078,0,1
1/27/2021,1874.91,1880.47,1797.28,1818.94,90.947,4125631,0,1
1/28/2021,1831,1887.99,1831,1853.2,92.66,2763905,0,1
1/29/2021,1834.02,1847.535,1801.5601,1827.36,91.368,2226509,0,1
2/1/2021,1844.585,1915.54,1844.585,1893.07,94.6535,2012603,0,1
2/2/2021,1913.13,1949.37,1906.37,1919.12,95.956,3108776,0,1
2/3/2021,2065.61,2106.6234,2013.55,2058.88,102.944,4894082,0,1
2/4/2021,2060.6156,2069.3,2035.1,2053.63,102.6815,2429780,0,1
2/5/2021,2059.56,2095.94,2050,2088.83,104.4415,1493256,0,1
2/8/2021,2100,2115,2063.35,2084.52,104.226,1441443,0,1
2/9/2021,2074.8,2098.51,2070,2075.39,103.7695,1093053,0,1
2/10/2021,2083.14,2098.88,2052.24,2086.48,104.324,1252689,0,1
2/11/2021,2091,2094,2068.86,2088.75,104.4375,1024029,0,1
2/12/2021,2079.77,2099.5,2073.57,2095.03,104.7515,949525,0,1
2/16/2021,2091.75,2145.14,2091.75,2110.7,105.535,1550195,0,1
2/17/2021,2093.98,2122.4434,2088.35,2118.62,105.931,986524,0,1
2/18/2021,2105,2121.99,2093.33,2105.81,105.2905,1128549,0,1
2/19/2021,2107.79,2118.58,2083.43,2088.81,104.4405,1896939,0,1
2/22/2021,2053.6,2080.33,2048,2054.26,102.713,1458920,0,1
2/23/2021,2013.99,2072.5,1990.23,2060.12,103.006,1732899,0,1
2/24/2021,2030.04,2088.32,2027.53,2083.81,104.1905,1130437,0,1
2/25/2021,2055.93,2083,2006.49,2015.95,100.7975,2047513,0,1
2/26/2021,2029.95,2056.52,2001.01,2021.91,101.0955,1978740,0,1
3/1/2021,2048,2076.23,2034.42,2069.66,103.483,1303089,0,1
3/2/2021,2064.84,2094.74,2056.67,2064.48,103.224,1278184,0,1
3/3/2021,2051.95,2075.99,1994,2011.41,100.5705,1694645,0,1
3/4/2021,2014.869,2074.59,2005.43,2033.93,101.6965,2460786,0,1
3/5/2021,2061.15,2106.2,2027.7773,2097.07,104.8535,2654977,0,1
3/8/2021,2084.06,2113.74,2005.19,2007.5,100.375,1843371,0,1
3/9/2021,2049.75,2063.9153,2035.6,2040.36,102.018,1696031,0,1
3/10/2021,2061.4,2061.4,2019.33,2036.19,101.8095,1355004,0,1
3/11/2021,2058.22,2111.27,2056.45,2100.54,105.027,1385130,0,1
3/12/2021,2076.41,2077.61,2032.42,2050,102.5,1690899,0,1
3/15/2021,2044.975,2054.99,2027.79,2054.44,102.722,1310741,0,1
3/16/2021,2065.99,2113.68,2059.29,2083.89,104.1945,1595015,0,1
3/17/2021,2068.47,2099,2044.1218,2082.22,104.111,1319126,0,1
3/18/2021,2048.18,2068.746,2019.18,2021.34,101.067,1585648,0,1
3/19/2021,2029.73,2037.04,2002.93,2026.96,101.348,2303596,0,1
3/22/2021,2027.63,2048.34,2014,2030.69,101.5345,1676771,0,1
3/23/2021,2039.95,2064.11,2028.0001,2041.33,102.0665,1425456,0,1
3/24/2021,2051.76,2067.6,2029.0001,2032.53,101.6265,1260853,0,1
3/25/2021,2029.05,2045.64,1996.09,2032.46,101.623,1780787,0,1
3/26/2021,2031.79,2039.385,2003.85,2024.73,101.2365,1398875,0,1
3/29/2021,2022.16,2049.21,2005.45,2045.79,102.2895,1324631,0,1
3/30/2021,2052.98,2062.67,2036.15,2046.47,102.3235,1365856,0,1
3/31/2021,2054.4,2086.26,2047,2062.52,103.126,2128482,0,1
4/1/2021,2092.25,2135.75,2091.43,2129.78,106.489,1994005,0,1
4/5/2021,2147.15,2228.99,2145.205,2218.96,110.948,2425480,0,1
4/6/2021,2210.92,2228,2201.79,2209.26,110.463,1762039,0,1
4/7/2021,2213.1,2244.5,2213.1,2239.03,111.9515,1206696,0,1
4/8/2021,2264,2271.7899,2243.01,2250.43,112.5215,1433214,0,1
4/9/2021,2245.44,2273.97,2237.255,2270.67,113.5335,1307265,0,1
4/12/2021,2254.12,2256.885,2227.82,2244.62,112.231,1251183,0,1
4/13/2021,2250.99,2263.47,2243.05,2254.43,112.7215,1284078,0,1
4/14/2021,2267.43,2267.43,2236.015,2241.91,112.0955,1050143,0,1
4/15/2021,2261.95,2296,2251.17,2285.25,114.2625,1458749,0,1
4/16/2021,2289.24,2294.24,2270.92,2282.75,114.1375,1314139,0,1
4/19/2021,2270.18,2304.09,2270.18,2289.76,114.488,1514470,0,1
4/20/2021,2297.49,2298.9999,2257.12,2279.01,113.9505,1114416,0,1
4/21/2021,2272.05,2280,2244.82,2278.35,113.9175,1160209,0,1
4/22/2021,2275.4,2288.8814,2240.32,2252.52,112.626,1207276,0,1
4/23/2021,2267,2306.1175,2261.25,2299.93,114.9965,1455554,0,1
4/26/2021,2304.52,2324.53,2297.315,2309.93,115.4965,1601892,0,1
4/27/2021,2317.6326,2318.45,2286.16,2290.98,114.549,2219280,0,1
4/28/2021,2392.4954,2431.38,2353.22,2359.04,117.952,4055340,0,1
4/29/2021,2389.23,2404.16,2373.85,2392.76,119.638,2061654,0,1
4/30/2021,2368.02,2381.85,2346.56,2353.5,117.675,2242838,0,1
5/3/2021,2364.91,2381.55,2335.5,2343.08,117.154,1412139,0,1
5/4/2021,2313.55,2324.9899,2256.68,2306.83,115.3415,2240932,0,1
5/5/2021,2328.63,2335,2308.28,2314.77,115.7385,1331809,0,1
5/6/2021,2306.33,2337.35,2293.0418,2337.35,116.8675,1259523,0,1
5/7/2021,2363.89,2371.25,2346.155,2351.93,117.5965,1444862,0,1
5/10/2021,2328.14,2331,2284.54,2291.75,114.5875,1545729,0,1
5/11/2021,2243.07,2280.28,2233.92,2270.06,113.503,1709292,0,1
5/12/2021,2226.19,2247.98,2193.62,2200.25,110.0125,2318774,0,1
5/13/2021,2226.12,2239.4375,2206.72,2229.04,111.452,1661020,0,1
5/14/2021,2258.54,2284.72,2250,2278.38,113.919,1599829,0,1
5/17/2021,2263.57,2289.78,2255.5101,2288.92,114.446,1079869,0,1
5/18/2021,2302.35,2307.6818,2262.19,2262.47,113.1235,1110185,0,1
5/19/2021,2228.43,2274.99,2225.44,2271.5,113.575,1184205,0,1
5/20/2021,2291,2312,2283.52,2306.95,115.3475,1617550,0,1
5/21/2021,2317.41,2318.89,2289.3,2294.13,114.7065,2031590,0,1
5/24/2021,2314.89,2365.55,2311.955,2361.04,118.052,1591610,0,1
5/25/2021,2372,2384,2355,2362.87,118.1435,1121982,0,1
5/26/2021,2366.52,2388.99,2366.4625,2380.31,119.0155,1078598,0,1
5/27/2021,2389.05,2389.05,2356.26,2362.68,118.134,1761201,0,1
5/28/2021,2374.42,2376.07,2352.85,2356.85,117.8425,1074540,0,1
6/1/2021,2374.44,2385.71,2354.28,2381.18,119.059,1167901,0,1
6/2/2021,2389.15,2393.64,2352.355,2370.59,118.5295,1058146,0,1
6/3/2021,2345.73,2357.015,2329.52,2347.58,117.379,934796,0,1
6/4/2021,2369.27,2399.03,2362.41,2393.57,119.6785,1222910,0,1
6/7/2021,2389.436,2404.5099,2381,2402.3,120.115,1205966,0,1
6/8/2021,2412.01,2419.5202,2394.78,2398.44,119.922,1211992,0,1
6/9/2021,2411.43,2412.88,2396.9,2407.94,120.397,897052,0,1
6/10/2021,2406.92,2436,2403.78,2435.13,121.7565,1295375,0,1
6/11/2021,2440,2441.72,2418.96,2430.2,121.51,1097907,0,1
6/14/2021,2432.26,2448.92,2418,2448.91,122.4455,1104878,0,1
6/15/2021,2449,2455.51,2421.12,2428.39,121.4195,1078107,0,1
